artist_name,album_release_date,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,duration_ms,explicit,track_name,track_number,album_name,key_name,mode_name,key_mode
Imagine Dragons,2012-09-04,0.663,0.692,0,-6.456,1,0.0308,0.0016,1.49e-05,0.172,0.722,119.984,4,195853,False,Tokyo,14,Night Visions,C,major,C major
Melendi,2023-11-10,0.709,0.821,1,-4.268,0,0.165,0.661,0.0,0.0911,0.669,157.845,4,214771,False,Con La Luna Llena,1,20 Años Sin Noticias,C#,minor,C# minor
Melendi,2023-11-10,0.631,0.852,5,-5.704,1,0.05,0.366,0.0,0.319,0.891,149.975,4,188345,False,Hablando En Plata,2,20 Años Sin Noticias,F,major,F major
Melendi,2023-11-10,0.76,0.917,1,-5.511,1,0.112,0.313,0.0,0.112,0.881,108.023,4,207084,False,Caminando por la Vida,3,20 Años Sin Noticias,C#,major,C# major
Melendi,2023-11-10,0.688,0.629,11,-7.202,0,0.141,0.19,0.0,0.382,0.743,100.658,4,217032,False,Sin Noticias de Holanda,4,20 Años Sin Noticias,B,minor,B minor
Melendi,2023-11-10,0.731,0.7,2,-5.102,0,0.05,0.167,0.0,0.211,0.414,128.03,4,234611,False,Con Solo una Sonrisa,5,20 Años Sin Noticias,D,minor,D minor
Melendi,2023-11-10,0.661,0.949,1,-4.523,0,0.049,0.0663,0.0,0.324,0.954,80.003,4,209265,False,Sé lo Que Hicisteis (feat. Natos y Waor),6,20 Años Sin Noticias,C#,minor,C# minor
Melendi,2023-11-10,0.792,0.692,0,-5.578,1,0.163,0.383,0.0,0.136,0.845,94.987,4,225355,False,Desde Mi Ventana,7,20 Años Sin Noticias,C,major,C major
Melendi,2023-11-10,0.583,0.93,1,-4.187,0,0.173,0.0481,0.0,0.2,0.776,91.589,4,174416,False,Un Recuerdo Que Olvidar,8,20 Años Sin Noticias,C#,minor,C# minor
Melendi,2023-11-10,0.644,0.956,0,-4.179,1,0.0623,0.15,0.0,0.343,0.95,174.967,4,199847,False,Mi Rumbita Pa´ Tus Pies,9,20 Años Sin Noticias,C,major,C major
Melendi,2023-11-10,0.662,0.642,9,-5.346,0,0.101,0.155,0.0,0.136,0.58,100.472,4,197551,False,El Informe del Forense,10,20 Años Sin Noticias,A,minor,A minor
Melendi,2023-11-10,0.889,0.814,1,-4.348,1,0.107,0.419,2.57e-05,0.0961,0.961,100.075,4,189904,False,Echarte a Suertes,11,20 Años Sin Noticias,C#,major,C# major
Melendi,2023-11-10,0.637,0.932,0,-4.629,1,0.151,0.183,2.19e-06,0.239,0.758,178.089,4,223524,False,Vuelvo a Traficar,12,20 Años Sin Noticias,C,major,C major
Melendi,2023-11-10,0.679,0.62,11,-5.289,0,0.113,0.571,1.49e-05,0.324,0.431,136.687,4,198340,False,Por Amarte Tanto,13,20 Años Sin Noticias,B,minor,B minor
Melendi,2023-11-10,0.538,0.7,1,-5.932,0,0.0979,0.541,2.8e-05,0.214,0.628,79.918,4,223872,False,Una Historia de Tantas,14,20 Años Sin Noticias,C#,minor,C# minor
Melendi,2021-11-05,0.662,0.834,11,-5.148,1,0.0405,0.51,0.0,0.0677,0.751,154.966,4,228866,False,La Boca Junta,1,Likes y Cicatrices,B,major,B major
Melendi,2021-11-05,0.574,0.585,3,-5.684,1,0.0345,0.619,0.0,0.224,0.322,77.018,4,245120,False,El Único Habitante de tu Piel,2,Likes y Cicatrices,D#,major,D# major
Melendi,2021-11-05,0.74,0.867,9,-4.309,1,0.0615,0.117,0.0,0.13,0.67,91.978,4,231973,False,Por si las Moscas,3,Likes y Cicatrices,A,major,A major
Melendi,2021-11-05,0.717,0.748,0,-6.639,1,0.109,0.24,0.0,0.0864,0.456,85.036,4,222706,False,Likes y Cicatrices,4,Likes y Cicatrices,C,major,C major
Melendi,2021-11-05,0.678,0.526,0,-7.709,1,0.0337,0.264,0.0,0.151,0.425,110.031,4,214680,False,Simplemente Dilo,5,Likes y Cicatrices,C,major,C major
Melendi,2021-11-05,0.722,0.788,5,-4.441,0,0.255,0.607,0.0,0.326,0.812,195.992,4,231386,False,Fiesta en Cocoplum,6,Likes y Cicatrices,F,minor,F minor
Melendi,2021-11-05,0.684,0.771,6,-5.217,1,0.0447,0.349,0.0,0.104,0.367,120.013,4,235160,False,La Electricidad,7,Likes y Cicatrices,F#,major,F# major
Melendi,2021-11-05,0.764,0.569,5,-5.978,0,0.291,0.423,0.0,0.125,0.779,171.051,4,195813,False,La Apuesta,8,Likes y Cicatrices,F,minor,F minor
Melendi,2021-11-05,0.683,0.72,1,-6.733,0,0.0958,0.286,0.0,0.112,0.736,95.97,4,212186,False,Violeta,9,Likes y Cicatrices,C#,minor,C# minor
Melendi,2021-11-05,0.807,0.501,9,-7.449,1,0.055,0.88,0.0,0.0923,0.813,109.983,4,153280,False,Un Ex y un No,10,Likes y Cicatrices,A,major,A major
Melendi,2021-11-05,0.632,0.58,10,-8.13,0,0.0434,0.643,3.1e-05,0.0968,0.516,83.937,4,258600,False,Al Otro Lado del Pacífico,11,Likes y Cicatrices,A#,minor,A# minor
Melendi,2019-11-29,0.628,0.645,0,-8.369,1,0.188,0.125,0.0,0.152,0.405,151.734,4,170426,False,El Ciego,1,10:20:40,C,major,C major
Melendi,2019-11-29,0.686,0.651,0,-7.167,1,0.0788,0.189,0.0,0.111,0.536,151.944,4,233386,False,Una Noche Para Siempre,2,10:20:40,C,major,C major
Melendi,2019-11-29,0.752,0.568,0,-7.833,1,0.0317,0.733,0.0,0.133,0.462,130.014,4,245573,False,Sin Remitente,3,10:20:40,C,major,C major
Melendi,2019-11-29,0.643,0.647,6,-5.813,0,0.104,0.0398,0.0,0.0753,0.315,82.049,4,239280,False,Tan Tonto Como Tú,4,10:20:40,F#,minor,F# minor
Melendi,2019-11-29,0.571,0.636,10,-5.991,1,0.0641,0.615,0.0,0.158,0.395,72.904,4,208146,False,89 Grados Fahrenheit,5,10:20:40,A#,major,A# major
Melendi,2019-11-29,0.698,0.836,10,-5.012,1,0.0852,0.416,0.0,0.138,0.742,104.991,4,270773,False,Casi,6,10:20:40,A#,major,A# major
Melendi,2019-11-29,0.689,0.625,7,-7.189,1,0.0379,0.22,0.0,0.0727,0.129,116.95,4,203560,False,La Chica Perfecta,7,10:20:40,G,major,G major
Melendi,2019-11-29,0.635,0.888,7,-4.215,1,0.0818,0.107,0.0,0.0873,0.792,164.81,4,243680,False,Adiós Soledad,8,10:20:40,G,major,G major
Melendi,2019-11-29,0.699,0.811,5,-6.008,1,0.0351,0.0837,0.0,0.111,0.675,135.963,4,230693,False,Hace Falta un Milagro,9,10:20:40,F,major,F major
Melendi,2019-11-29,0.697,0.774,8,-5.409,1,0.105,0.16,0.0,0.0634,0.863,103.935,4,182773,False,Ni Error Ni Tontería,10,10:20:40,G#,major,G# major
Melendi,2019-11-29,0.753,0.47,8,-7.846,1,0.0461,0.114,0.0,0.128,0.188,113.047,4,276253,False,Síndrome de Estocolmo,11,10:20:40,G#,major,G# major
Melendi,2018-03-09,0.616,0.504,1,-6.951,0,0.063,0.254,0.0,0.292,0.236,82.005,4,255466,False,Mírame,1,Ahora,C#,minor,C# minor
Melendi,2018-03-09,0.797,0.737,6,-4.918,0,0.165,0.0841,0.0,0.48,0.716,99.914,4,218760,False,El Arrepentido,2,Ahora,F#,minor,F# minor
Melendi,2018-03-09,0.854,0.612,6,-7.306,1,0.0351,0.548,8.77e-05,0.0768,0.868,138.069,4,237853,False,Lo Que Nos Merecemos,3,Ahora,F#,major,F# major
Melendi,2018-03-09,0.73,0.831,7,-4.958,0,0.163,0.21,0.0,0.0835,0.713,179.926,4,247066,False,Para Que No Se Escapen Tus Mariposas,4,Ahora,G,minor,G minor
Melendi,2018-03-09,0.722,0.471,4,-6.089,0,0.049,0.495,8.24e-06,0.136,0.322,101.863,4,222413,False,Tiempos de Re-Evolución,5,Ahora,E,minor,E minor
Melendi,2018-03-09,0.831,0.777,11,-4.456,0,0.174,0.356,0.0,0.0796,0.598,95.973,4,219600,False,Déjala Que Baile (with Alejandro Sanz & Arkano),6,Ahora,B,minor,B minor
Melendi,2018-03-09,0.683,0.38,7,-10.348,1,0.0421,0.46,0.0,0.159,0.234,134.892,3,254280,False,Mi Código Postal,7,Ahora,G,major,G major
Melendi,2018-03-09,0.688,0.43,10,-8.194,1,0.0676,0.101,2.27e-06,0.0782,0.101,90.014,4,220680,False,Negro Sin Ti,8,Ahora,A#,major,A# major
Melendi,2018-03-09,0.64,0.568,11,-6.984,1,0.0579,0.592,0.0,0.105,0.379,81.999,4,258746,False,Habitantes de un Mismo Planeta,9,Ahora,B,major,B major
Melendi,2018-03-09,0.839,0.625,6,-6.807,1,0.124,0.142,0.0,0.077,0.533,89.99,4,228920,False,Lo Nuestro Fue Muy Top,10,Ahora,F#,major,F# major
Melendi,2018-03-09,0.744,0.33,3,-13.437,0,0.046,0.87,2.48e-06,0.121,0.318,127.539,1,325026,False,Como el Agua y el Aceite,11,Ahora,D#,minor,D# minor
Melendi,2017-12-08,0.563,0.956,11,-4.98,0,0.0824,0.318,0.0,0.0196,0.902,183.987,4,197933,False,Mi rumbita pa tus pies - 2003 Remastered Version,1,Yo me veo contigo,B,minor,B minor
Melendi,2017-12-08,0.816,0.758,7,-5.206,1,0.171,0.401,0.0,0.0592,0.892,95.036,4,227226,False,Desde mi ventana - 2006 Remastered Version,2,Yo me veo contigo,G,major,G major
Melendi,2017-12-08,0.676,0.923,4,-6.374,1,0.0638,0.394,0.0,0.104,0.863,159.955,4,228546,False,Sé lo que hicisteis - 2006 Remastered Version,3,Yo me veo contigo,E,major,E major
Melendi,2017-12-08,0.68,0.856,4,-6.516,1,0.158,0.702,0.0,0.0893,0.673,163.941,4,228213,False,Con la luna llena,4,Yo me veo contigo,E,major,E major
Melendi,2017-12-08,0.586,0.801,7,-5.105,1,0.0458,0.185,0.0,0.355,0.684,149.523,4,185066,False,Hablando en plata - 2003 Remastered Version,5,Yo me veo contigo,G,major,G major
Melendi,2017-12-08,0.695,0.958,5,-3.778,1,0.0827,0.0148,7.16e-06,0.154,0.711,108.054,4,211680,False,Caminando por la vida,6,Yo me veo contigo,F,major,F major
Melendi,2017-12-08,0.709,0.757,2,-3.942,0,0.0343,0.27,0.0,0.194,0.449,127.988,4,229960,False,Con sólo una sonrisa,7,Yo me veo contigo,D,minor,D minor
Melendi,2017-12-08,0.704,0.959,11,-4.429,0,0.155,0.278,4.99e-06,0.336,0.678,112.004,4,185480,False,Novia a la fuga,8,Yo me veo contigo,B,minor,B minor
Melendi,2017-12-08,0.758,0.929,9,-4.397,1,0.193,0.371,2.74e-06,0.0534,0.912,104.005,4,212693,False,Kisiera yo saber,9,Yo me veo contigo,A,major,A major
Melendi,2017-12-08,0.465,0.869,11,-5.9,0,0.0746,0.678,9.03e-06,0.136,0.544,158.217,3,188293,False,Calle la Pantomima,10,Yo me veo contigo,B,minor,B minor
Melendi,2017-12-08,0.615,0.586,4,-7.68,1,0.0943,0.662,1.89e-05,0.0871,0.529,135.894,4,196813,False,Por amarte tanto,11,Yo me veo contigo,E,major,E major
Melendi,2017-12-08,0.715,0.743,4,-3.884,0,0.0604,0.244,0.0,0.243,0.346,114.016,4,211960,False,Loco,12,Yo me veo contigo,E,minor,E minor
Melendi,2017-12-08,0.624,0.921,4,-3.024,0,0.0554,0.0137,0.00145,0.11,0.755,156.044,4,187586,False,Gangs Of London,13,Yo me veo contigo,E,minor,E minor
Melendi,2017-12-08,0.675,0.938,6,-7.353,0,0.0783,0.0621,0.000934,0.33,0.88,110.035,4,150546,False,Me gusta el fútbol,14,Yo me veo contigo,F#,minor,F# minor
Melendi,2017-12-08,0.512,0.843,1,-6.283,0,0.183,0.405,0.0,0.241,0.58,156.388,3,222720,False,Un violinista en tu tejado,15,Yo me veo contigo,C#,minor,C# minor
Melendi,2017-12-08,0.69,0.943,9,-3.35,0,0.0365,0.136,0.00116,0.0977,0.927,155.152,4,244720,False,Piratas del bar Caribe,16,Yo me veo contigo,A,minor,A minor
Melendi,2017-12-08,0.584,0.893,6,-5.718,0,0.0709,0.0148,0.0,0.368,0.469,96.622,4,220906,False,Como una vela,17,Yo me veo contigo,F#,minor,F# minor
Melendi,2017-12-08,0.666,0.555,6,-5.646,1,0.0289,0.00758,7.89e-06,0.0676,0.493,110.006,4,248720,False,Perdóname ángel,18,Yo me veo contigo,F#,major,F# major
Melendi,2017-12-08,0.638,0.774,10,-4.041,1,0.0379,0.117,2.61e-06,0.0941,0.236,129.906,4,239946,False,Llueve,19,Yo me veo contigo,A#,major,A# major
Melendi,2017-12-08,0.666,0.893,0,-5.151,1,0.118,0.195,0.0,0.106,0.315,153.014,4,215946,False,Barbie de extrarradio,20,Yo me veo contigo,C,major,C major
Melendi,2017-12-08,0.677,0.905,9,-4.466,1,0.0372,0.066,0.000134,0.105,0.641,136.04,4,248346,False,Canción de amor caducada,21,Yo me veo contigo,A,major,A major
Melendi,2017-12-08,0.641,0.937,9,-3.52,1,0.0735,0.238,0.0,0.108,0.653,160.1,4,229308,False,Lágrimas desordenadas,22,Yo me veo contigo,A,major,A major
Melendi,2017-12-08,0.721,0.834,7,-4.457,1,0.0345,0.337,0.0,0.104,0.53,127.92,4,236975,False,Tu jardín con enanitos,23,Yo me veo contigo,G,major,G major
Melendi,2017-12-08,0.556,0.627,4,-4.931,0,0.0315,0.397,0.0,0.151,0.364,147.839,4,295718,False,Cheque al portamor,24,Yo me veo contigo,E,minor,E minor
Melendi,2017-12-08,0.774,0.85,2,-5.329,1,0.0403,0.192,1.03e-06,0.09,0.358,123.972,4,210600,False,Autofotos,25,Yo me veo contigo,D,major,D major
Melendi,2017-12-08,0.564,0.739,11,-3.966,1,0.0751,0.454,0.0,0.0933,0.625,77.61,4,243600,False,Aprendiz de caballero,26,Yo me veo contigo,B,major,B major
Melendi,2017-12-08,0.412,0.883,0,-4.11,1,0.128,0.182,0.0,0.245,0.633,93.112,4,242840,False,De pequeño fue el coco,27,Yo me veo contigo,C,major,C major
Melendi,2017-12-08,0.693,0.919,11,-3.737,1,0.0651,0.136,0.0074,0.0901,0.729,102.052,4,211586,False,Tocado y hundido,28,Yo me veo contigo,B,major,B major
Melendi,2017-12-08,0.584,0.73,8,-5.095,1,0.0355,0.0674,0.00849,0.288,0.414,153.929,4,233040,False,La promesa,29,Yo me veo contigo,G#,major,G# major
Melendi,2017-12-08,0.579,0.812,4,-4.876,1,0.0604,0.0709,0.00138,0.15,0.839,175.969,4,208826,False,La religión de los idiotas,30,Yo me veo contigo,E,major,E major
Melendi,2017-12-08,0.529,0.771,11,-5.395,1,0.0786,0.253,4.17e-06,0.0998,0.377,161.913,4,265880,False,El amor es un arte,31,Yo me veo contigo,B,major,B major
Melendi,2017-12-08,0.394,0.52,2,-8.35,1,0.202,0.26,0.0,0.0957,0.364,75.239,4,259146,False,Destino o casualidad,32,Yo me veo contigo,D,major,D major
Melendi,2017-12-08,0.728,0.811,6,-6.047,1,0.185,0.164,0.0,0.0734,0.469,91.783,4,274053,False,Desde que estamos juntos,33,Yo me veo contigo,F#,major,F# major
Melendi,2017-12-08,0.439,0.735,0,-4.404,0,0.0723,0.439,0.0,0.138,0.279,174.006,4,213600,False,La casa no es igual,34,Yo me veo contigo,C,minor,C minor
Melendi,2017-12-08,0.562,0.881,10,-4.72,1,0.064,0.0456,0.0,0.334,0.445,77.969,4,295680,False,Yo me veo contigo,35,Yo me veo contigo,A#,major,A# major
Melendi,2017-12-08,0.621,0.782,9,-5.037,1,0.0377,0.0722,0.0,0.285,0.387,102.06,4,261120,False,Existen los ángeles,36,Yo me veo contigo,A,major,A major
Melendi,2017-12-08,0.424,0.563,11,-5.771,0,0.0984,0.527,0.0,0.105,0.347,153.619,4,259946,False,Destino o casualidad,37,Yo me veo contigo,B,minor,B minor
Melendi,2017-12-08,0.726,0.883,4,-5.234,1,0.0784,0.0144,0.000661,0.0367,0.884,115.012,4,248320,False,Asturias - 2006 Remastered Version,38,Yo me veo contigo,E,major,E major
Melendi,2017-12-08,0.706,0.877,7,-6.314,0,0.0393,0.0392,0.00281,0.0702,0.9,91.484,4,258466,False,Moratalá - 2006 Remastered Version,39,Yo me veo contigo,G,minor,G minor
Melendi,2017-12-08,0.665,0.793,9,-7.064,1,0.123,0.147,0.0,0.134,0.734,164.038,4,199093,False,Con la luna llena - Edición Vuelta a España '04,40,Yo me veo contigo,A,major,A major
Melendi,2017-12-08,0.753,0.752,11,-4.553,0,0.0395,0.604,0.0,0.098,0.31,135.979,4,262560,False,Carlota,41,Yo me veo contigo,B,minor,B minor
Melendi,2017-12-08,0.8,0.951,4,-2.948,1,0.0971,0.0855,2.31e-06,0.0597,0.915,105.053,4,172946,False,La Dama y el Vagabundo,42,Yo me veo contigo,E,major,E major
Melendi,2017-12-08,0.762,0.897,0,-3.861,1,0.0959,0.352,0.0,0.188,0.873,94.989,4,223693,False,El tiempo que gasto,43,Yo me veo contigo,C,major,C major
Melendi,2017-12-08,0.589,0.973,4,-3.25,0,0.153,0.0238,2.03e-06,0.361,0.897,159.825,4,208786,False,De bar en peor,44,Yo me veo contigo,E,minor,E minor
Melendi,2017-12-08,0.637,0.984,7,-2.46,1,0.119,0.253,0.0,0.266,0.829,104.835,4,177600,False,Zoociedad,45,Yo me veo contigo,G,major,G major
Melendi,2017-12-08,0.509,0.949,7,-2.507,1,0.0625,0.00488,0.0,0.155,0.666,151.853,4,232666,False,Firmes - Remastered,46,Yo me veo contigo,G,major,G major
Melendi,2017-12-08,0.624,0.977,4,-3.219,1,0.0868,0.0758,0.0,0.143,0.626,102.264,4,178600,False,El rey de la baraja,47,Yo me veo contigo,E,major,E major
Melendi,2017-12-08,0.542,0.972,11,-3.446,1,0.139,0.0698,0.000261,0.348,0.831,92.551,4,238786,False,La aceituna,48,Yo me veo contigo,B,major,B major
Melendi,2017-12-08,0.446,0.752,9,-7.679,0,0.0391,0.0158,0.0,0.0496,0.741,207.84,3,251106,False,Himno eventual del Real Oviedo,49,Yo me veo contigo,A,minor,A minor
Melendi,2017-12-08,0.613,0.931,7,-2.513,1,0.0583,0.0197,0.163,0.284,0.6,157.946,4,200520,False,Pa' que yo la cantara,50,Yo me veo contigo,G,major,G major
Melendi,2017-12-08,0.642,0.991,4,-2.994,0,0.0816,0.0812,0.000335,0.332,0.531,111.873,4,205720,False,Vampiresa,51,Yo me veo contigo,E,minor,E minor
Melendi,2017-12-08,0.645,0.92,9,-4.367,0,0.0364,0.00283,0.000575,0.114,0.816,146.108,4,172400,False,Ni pa la pipa la sal,52,Yo me veo contigo,A,minor,A minor
Melendi,2017-12-08,0.706,0.958,1,-3.044,0,0.0488,0.0175,0.00027,0.119,0.76,112.052,4,180786,False,Qué dura la vida de la musa,53,Yo me veo contigo,C#,minor,C# minor
Melendi,2017-12-08,0.368,0.648,2,-7.972,1,0.0969,0.0389,0.0049,0.0862,0.481,79.755,4,228253,False,Amigos de la crisis,54,Yo me veo contigo,D,major,D major
Melendi,2017-12-08,0.693,0.533,2,-6.004,0,0.0275,0.76,3.22e-06,0.101,0.471,140.005,4,257786,False,Hoy,55,Yo me veo contigo,D,minor,D minor
Melendi,2017-12-08,0.788,0.517,2,-6.872,0,0.0309,0.709,0.0,0.11,0.872,138.017,4,231973,False,El límite,56,Yo me veo contigo,D,minor,D minor
Melendi,2017-12-08,0.757,0.782,2,-5.204,1,0.0765,0.0538,0.0,0.331,0.652,105.031,4,184549,False,Mi generación,57,Yo me veo contigo,D,major,D major
Melendi,2017-12-08,0.838,0.893,9,-5.063,1,0.164,0.197,0.0,0.0888,0.405,96.49,4,222423,False,Más allá de nuestros recuerdos,58,Yo me veo contigo,A,major,A major
Melendi,2017-12-08,0.403,0.951,4,-3.215,1,0.197,0.0011,2.33e-06,0.398,0.379,175.087,4,229946,False,María,59,Yo me veo contigo,E,major,E major
Melendi,2017-12-08,0.569,0.831,11,-3.177,1,0.0454,0.0178,0.0,0.0603,0.824,100.022,4,154226,False,Estoy enfermo (con Melendi),60,Yo me veo contigo,B,major,B major
Melendi,2017-12-08,0.612,0.666,4,-8.449,0,0.0625,0.0306,1.67e-05,0.0369,0.827,142.063,4,187206,False,Al carajo (feat. Ariel Rot y Melendi),61,Yo me veo contigo,E,minor,E minor
Melendi,2017-12-08,0.506,0.962,11,-1.323,0,0.211,0.0362,5.07e-05,0.125,0.691,177.034,4,186493,False,Dos pulgas en un perro (con Melendi),62,Yo me veo contigo,B,minor,B minor
Melendi,2017-12-08,0.596,0.918,4,-2.742,0,0.0569,0.0423,0.0,0.14,0.875,153.105,4,178503,False,Marco,63,Yo me veo contigo,E,minor,E minor
Melendi,2017-12-08,0.477,0.931,6,-3.445,1,0.0524,0.0164,0.000175,0.279,0.782,155.143,3,217253,False,Amigo (feat. Melendi),64,Yo me veo contigo,F#,major,F# major
Melendi,2017-12-08,0.682,0.726,6,-8.031,0,0.102,0.0185,0.0,0.0871,0.829,95.06,4,210733,False,Por qué (feat. Melendi),65,Yo me veo contigo,F#,minor,F# minor
Melendi,2017-12-08,0.542,0.621,1,-5.741,1,0.0265,0.403,0.0,0.13,0.332,147.945,4,235360,False,Por ti (feat. Melendi),66,Yo me veo contigo,C#,major,C# major
Melendi,2017-12-08,0.559,0.778,11,-4.513,0,0.0349,0.454,0.0,0.355,0.281,114.867,4,265904,False,Entre tú y mil mares (with Melendi),67,Yo me veo contigo,B,minor,B minor
Melendi,2017-12-08,0.505,0.917,0,-2.518,1,0.0486,0.0269,0.0,0.792,0.31,94.103,4,214213,False,Frenar enero (feat. Melendi) - Directo 2015,68,Yo me veo contigo,C,major,C major
Melendi,2017-12-08,0.574,0.642,9,-6.241,1,0.0291,0.429,0.0,0.0991,0.286,99.779,4,233320,False,Personal (feat. Melendi),69,Yo me veo contigo,A,major,A major
Melendi,2016-11-11,0.736,0.366,10,-7.863,1,0.0301,0.483,0.0,0.0916,0.501,110.011,4,251760,False,Flores de Agua y Plomo,1,Quítate las Gafas,A#,major,A# major
Melendi,2016-11-11,0.596,0.532,2,-8.355,1,0.17,0.249,0.0,0.0977,0.365,77.011,4,258746,False,Destino o Casualidad,2,Quítate las Gafas,D,major,D major
Melendi,2016-11-11,0.676,0.831,1,-4.932,1,0.068,0.138,0.0,0.375,0.363,102.905,4,242546,False,Hijos del Mal,3,Quítate las Gafas,C#,major,C# major
Melendi,2016-11-11,0.695,0.809,6,-6.002,1,0.255,0.164,0.0,0.077,0.507,184.028,4,273293,False,Desde Que Estamos Juntos,4,Quítate las Gafas,F#,major,F# major
Melendi,2016-11-11,0.485,0.683,0,-5.188,0,0.0804,0.493,0.0,0.144,0.303,174.129,4,213240,False,La Casa No Es Igual,5,Quítate las Gafas,C,minor,C minor
Melendi,2016-11-11,0.644,0.776,0,-4.631,1,0.077,0.0476,0.0,0.138,0.419,171.881,4,260560,False,Mi Mayor Fortuna (with ChocQuibTown),6,Quítate las Gafas,C,major,C major
Melendi,2016-11-11,0.556,0.62,2,-6.059,1,0.0323,0.391,0.0,0.246,0.285,139.919,4,285800,False,Un Amor Tan Grande,7,Quítate las Gafas,D,major,D major
Melendi,2016-11-11,0.861,0.855,7,-4.218,1,0.0488,0.0805,0.0,0.143,0.867,123.997,4,266666,False,Soy Tu Superhéroe,8,Quítate las Gafas,G,major,G major
Melendi,2016-11-11,0.615,0.776,9,-5.02,1,0.0372,0.066,0.0,0.332,0.48,102.026,4,259000,False,Existen los Ángeles,9,Quítate las Gafas,A,major,A major
Melendi,2016-11-11,0.47,0.487,4,-5.034,1,0.0403,0.441,0.0,0.3,0.38,209.758,3,234560,False,Quítate las Gafas,10,Quítate las Gafas,E,major,E major
Melendi,2016-11-11,0.567,0.888,10,-4.701,1,0.0569,0.0413,0.0,0.364,0.424,156.004,4,295680,False,Yo Me Veo Contigo,11,Quítate las Gafas,A#,major,A# major
Melendi,2015-12-04,0.524,0.929,2,-8.736,1,0.114,0.0165,0.000812,0.861,0.461,146.088,1,96760,False,Siete alumnos (Intro) - En Directo,1,Directo a Septiembre (Gira Un Alumno Más),D,major,D major
Melendi,2015-12-04,0.48,0.886,0,-7.506,1,0.106,0.0298,0.0,0.956,0.391,145.979,4,324493,False,Tú de Elvis yo de Marilyn - En Directo,2,Directo a Septiembre (Gira Un Alumno Más),C,major,C major
Melendi,2015-12-04,0.369,0.734,0,-8.596,1,0.0761,0.0412,0.0,0.405,0.489,91.2,4,286480,False,De pequeño fue el coco - En Directo,3,Directo a Septiembre (Gira Un Alumno Más),C,major,C major
Melendi,2015-12-04,0.578,0.823,1,-8.993,1,0.0403,0.0164,3.68e-05,0.863,0.299,100.023,4,253040,False,Septiembre - En Directo,4,Directo a Septiembre (Gira Un Alumno Más),C#,major,C# major
Melendi,2015-12-04,0.386,0.758,1,-9.742,0,0.158,0.237,0.0,0.919,0.371,163.997,4,354373,False,Un violinista en tu tejado - En Directo,5,Directo a Septiembre (Gira Un Alumno Más),C#,minor,C# minor
Melendi,2015-12-04,0.546,0.83,2,-8.217,1,0.0894,0.0101,8.59e-06,0.923,0.353,144.986,4,245000,False,Mi primer beso - Directo Las Ventas,6,Directo a Septiembre (Gira Un Alumno Más),D,major,D major
Melendi,2015-12-04,0.283,0.75,11,-8.631,0,0.0531,0.0228,0.000225,0.747,0.301,157.975,4,188906,False,Calle la Pantomima - En Directo,7,Directo a Septiembre (Gira Un Alumno Más),B,minor,B minor
Melendi,2015-12-04,0.593,0.929,9,-6.907,1,0.0791,0.00544,5.66e-05,0.99,0.38,136.03,4,250933,False,Canción de amor caducada - En Directo,8,Directo a Septiembre (Gira Un Alumno Más),A,major,A major
Melendi,2015-12-04,0.536,0.792,6,-7.58,0,0.053,0.0385,0.0,0.935,0.253,129.916,4,253573,False,Llueve - En Directo,9,Directo a Septiembre (Gira Un Alumno Más),F#,minor,F# minor
Melendi,2015-12-04,0.43,0.809,9,-6.932,1,0.0437,0.19,0.0,0.97,0.314,81.038,4,276453,False,El amor es un arte - En Directo,10,Directo a Septiembre (Gira Un Alumno Más),A,major,A major
Melendi,2015-12-04,0.31,0.811,6,-7.255,0,0.116,0.0701,0.0,0.43,0.182,96.995,4,344106,False,Como una vela - En Directo,11,Directo a Septiembre (Gira Un Alumno Más),F#,minor,F# minor
Melendi,2015-12-04,0.622,0.776,5,-7.55,1,0.0328,0.0334,0.0,0.695,0.415,122.994,4,223760,False,Colgado de la vecina - En Directo,12,Directo a Septiembre (Gira Un Alumno Más),F,major,F major
Melendi,2015-12-04,0.468,0.943,0,-7.301,1,0.169,0.0381,1.73e-05,0.978,0.242,152.988,4,232693,False,Barbie de extrarradio - En Directo,13,Directo a Septiembre (Gira Un Alumno Más),C,major,C major
Melendi,2015-12-04,0.442,0.514,2,-7.43,0,0.032,0.176,0.913,0.411,0.0801,120.165,4,81880,False,Marea (Intro) - En Directo,14,Directo a Septiembre (Gira Un Alumno Más),D,minor,D minor
Melendi,2015-12-04,0.578,0.79,5,-7.043,1,0.0376,0.0911,0.0,0.751,0.366,128.009,4,241240,False,Con sólo una sonrisa - En Directo,15,Directo a Septiembre (Gira Un Alumno Más),F,major,F major
Melendi,2015-12-04,0.525,0.925,7,-6.067,1,0.0662,0.00931,1.9e-05,0.92,0.432,132.979,4,235106,False,Somos - En Directo,16,Directo a Septiembre (Gira Un Alumno Más),G,major,G major
Melendi,2015-12-04,0.374,0.64,5,-7.947,1,0.0385,0.265,1.32e-06,0.984,0.182,82.983,4,438080,False,Saraluna - En Directo,17,Directo a Septiembre (Gira Un Alumno Más),F,major,F major
Melendi,2015-12-04,0.435,0.952,9,-6.293,1,0.106,0.00341,0.0012,0.362,0.278,159.968,4,255400,False,Lágrimas desordenadas - En Directo,18,Directo a Septiembre (Gira Un Alumno Más),A,major,A major
